Exchange,Name,Trading_symbol,isin
NSE,SHRIRAM FINANCE LIMITED,SHRIRAMFIN,INE721A01047
NSE,SHRIRAM PROPERTIES LTD,SHRIRAMPPS,INE217L01019
NSE,SHYAM CENTURY FERROUS LTD,SHYAMCENT,INE979R01011
NSE,SHYAM METALICS AND ENGY L,SHYAMMETL,INE810G01011
NSE,SHYAM TELECOM LIMITED,SHYAMTEL,INE635A01023
NSE,SIEMENS LTD,SIEMENS,INE003A01024
NSE,SIGNET INDUSTRIES LIMITED,SIGIND,INE529F01035
NSE,SIL INVESTMENTS LIMITED,SILINV,INE923A01015
NSE,SILGO RETAIL LIMITED,SILGO,INE01II01013
NSE,SILLY MONKS ENTERTAIN LTD,SILLYMONKS,INE203Y01012
NSE,SILVER TOUCH TECHNO LTD,SILVERTUC,INE625X01018
NSE,SIMBHAOLI SUGARS LTD.,SIMBHALS,INE748T01016
NSE,SIMPLEX INFRASTRUCTURES L,SIMPLEXINF,INE059B01024
NSE,SINTERCOM INDIA LIMITED,SINTERCOM,INE129Z01016
NSE,SIRCA PAINT INDIA LIMITED,SIRCA,INE792Z01011
NSE,SIS LIMITED,SIS,INE285J01028
NSE,SITI NETWORKS LIMITED,SITINET,INE965H01011
NSE,SIYARAM SILK MILLS LTD,SIYSIL,INE076B01028
NSE,SJS ENTERPRISES LIMITED,SJS,INE284S01014
NSE,SJVN LTD,SJVN,INE002L01015
NSE,SKF INDIA LTD,SKFINDIA,INE640A01023
NSE,SKIPPER LIMITED,SKIPPER,INE439E01022
NSE,SKM EGG PROD EXPORT(I) LT,SKMEGGPROD,INE411D01015
NSE,SMARTLINK HOLDINGS LTD,SMARTLINK,INE178C01020
NSE,SMC GLOBAL SECURITIES LTD,SMCGLOBAL,INE103C01036
NSE,SML MAHINDRA LIMITED,SMLMAH,INE294B01019
NSE,SMS PHARMACEUTICALS LTD.,SMSPHARMA,INE812G01025
NSE,SNOWMAN LOGISTICS LTD.,SNOWMAN,INE734N01019
NSE,SOBHA LIMITED,SOBHA,INE671H01015
NSE,SOFTTECH ENGINEERS LTD,SOFTTECH,INE728Z01015
NSE,SOLAR INDUSTRIES (I) LTD,SOLARINDS,INE343H01029
NSE,SOLARA ACTIVE PHA SCI LTD,SOLARA,INE624Z01016
NSE,SOMA TEXTILEI NDUSTRIES L,SOMATEX,INE314C01013
NSE,SOMANY CERAMICS LIMITED,SOMANYCERA,INE355A01028
NSE,SOMI CONVEYOR BELT. LTD.,SOMICONVEY,INE323J01019
NSE,SONA BLW PRECISION FRGS L,SONACOMS,INE073K01018
NSE,SONATA SOFTWARE LTD,SONATSOFTW,INE269A01021
NSE,SOUTH WEST PINNACLE LTD,SOUTHWEST,INE980Y01015
NSE,SPACENET ENTERS IND LTD,SPCENET,INE970N01027
NSE,SPANDANA SPHOORTY FIN LTD,SPANDANA,INE572J01011
NSE,SPECIALITY REST LTD,SPECIALITY,INE247M01014
NSE,SPENCER S RETAIL LIMITED,SPENCERS,INE020801028
NSE,SPIC LTD,SPIC,INE147A01011
NSE,SPL INDUSTRIES LIMITED,SPLIL,INE978G01016
NSE,SPML INFRA LIMITED,SPMLINFRA,INE937A01023
NSE,SREE RAYALSEEMA HHP LTD.,SRHHYPOLTD,INE917H01012
NSE,SREELEATHERS LIMITED,SREEL,INE099F01013
NSE,SRF LTD,SRF,INE647A01010
NSE,SRG HOUSING FINANCE L,SRGHFL,INE559N01010
NSE,STAR CEMENT LIMITED,STARCEMENT,INE460H01021
NSE,STAR HEALTH & AL INS CO L,STARHEALTH,INE575P01011
NSE,STAR PAPER MILLS LTD,STARPAPER,INE733A01018
NSE,STATE BANK OF INDIA,SBIN,INE062A01020
NSE,STEEL AUTHORITY OF INDIA,SAIL,INE114A01011
NSE,STEEL CITY SECURITIES LTD,STEELCITY,INE395H01011
NSE,STEEL EXCHANGE INDIA LTD,STEELXIND,INE503B01021
NSE,STEEL STRIPS WHEELS LTD.,SSWL,INE802C01033
NSE,STEL HOLDINGS LIMITED,STEL,INE577L01016
NSE,STERLING TOOLS LIMITED,STERTOOLS,INE334A01023
NSE,STERLITE TECHNOLOGIES LTD,STLTECH,INE089C01029
NSE,STL GLOBAL LIMITED,SGL,INE353H01010
NSE,STOVE KRAFT LIMITED,STOVEKRAFT,INE00IN01015
NSE,STRIDES PHARMA SCI LTD,STAR,INE939A01011
NSE,STRLNG & WIL REN ENE LTD,SWSOLAR,INE00M201021
NSE,STYLAM INDUSTRIES LIMITED,STYLAMIND,INE239C01020
NSE,STYRENIX PERFORMANCE LTD,STYRENIX,INE189B01011
NSE,SUBEX LTD,SUBEXLTD,INE754A01055
NSE,SUBROS LIMITED,SUBROS,INE287B01021
NSE,SUDARSHAN CHEMICAL INDS L,SUDARSCHEM,INE659A01023
NSE,SULA VINEYARDS LIMITED,SULA,INE142Q01026
NSE,SUMIT WOODS LIMITED,SUMIT,INE748Z01013
NSE,SUMITOMO CHEM INDIA LTD,SUMICHEM,INE258G01013
NSE,SUMMIT SECURITIES LTD,SUMMITSEC,INE519C01017
NSE,SUN PHARMA ADV.RES.CO.LTD,SPARC,INE232I01014
NSE,SUN PHARMACEUTICAL IND L,SUNPHARMA,INE044A01036
NSE,SUN TV NETWORK LIMITED,SUNTV,INE424H01027
NSE,SUNDARAM BRAK LININGS LTD,SUNDRMBRAK,INE073D01013
NSE,SUNDARAM FINANCE LTD,SUNDARMFIN,INE660A01013
NSE,SUNDARAM MULTI PAP LTD,SUNDARAM,INE108E01023
NSE,SUNDRAM FASTENERS LTD,SUNDRMFAST,INE387A01021
NSE,SUNDROP BRANDS LIMITED,SUNDROP,INE209A01019
NSE,SUNFLAG IRON AND STEEL CO,SUNFLAG,INE947A01014
NSE,SUNREST LIFESCIENCE LTD,SUNREST,INE0PLZ01012
NSE,SUNTECK REALTY LIMITED,SUNTECK,INE805D01034
NSE,SUPER SPINNING MILLS LTD,SUPERSPIN,INE662A01027
NSE,SUPERHOUSE LIMITED,SUPERHOUSE,INE712B01010
NSE,SUPRAJIT ENGINEERING LTD,SUPRAJIT,INE399C01030
NSE,SUPREME ENGINEERING LTD,SUPREMEENG,INE319Z01021
NSE,SUPREME INDUSTRIES LTD,SUPREMEIND,INE195A01028
NSE,SUPREME PETROCHEM LIMITED,SPLPETRO,INE663A01033
NSE,SUPREME POWER EQUIPMENT L,SUPREMEPWR,INE0QHG01026
NSE,SUPRIYA LIFESCIENCE LTD,SUPRIYA,INE07RO01027
NSE,SURAJ ESTATE DEVELOPERS L,SURAJEST,INE843S01025
NSE,SURANA SOLAR LIMITED,SURANASOL,INE272L01022
NSE,SURYALAKSHMI COT MIL LTD,SURYALAXMI,INE713B01026
NSE,SURYODAY SMALL FIN BK LTD,SURYODAY,INE428Q01011
NSE,SUTLEJ TEXT & INDUS LTD,SUTLEJTEX,INE645H01027
NSE,SUVEN LIFE SCIENCES LTD,SUVEN,INE495B01038
NSE,SUVIDHAA INFOSERVE LTD,SUVIDHAA,INE018401013
NSE,SUZLON ENERGY LIMITED,SUZLON,INE040H01021
NSE,SWAN CORP LIMITED,SWANCORP,INE665A01038
NSE,SWARAJ ENGINES LTD,SWARAJENG,INE277A01016
NSE,SWELECT ENERGY SYS LTD,SWELECTES,INE409B01013
NSE,SYMPHONY LIMITED,SYMPHONY,INE225D01027
NSE,SYNCOM FORMU (I) LTD,SYNCOMF,INE312C01025
NSE,SYNGENE INTERNATIONAL LTD,SYNGENE,INE398R01022
NSE,SYRMA SGS TECHNOLOGY LTD,SYRMA,INE0DYJ01015
NSE,TAINWALA CHEMICAL AND PLA,TAINWALCHM,INE123C01018
NSE,TAJ GVK HOTELS & RESORTS,TAJGVK,INE586B01026
NSE,TAKE SOLUTIONS LTD,TAKE,INE142I01023
NSE,TAMILNAD MERCA BANK LTD,TMB,INE668A01016
NSE,TAMILNADU NEWSPRT & PAPER,TNPL,INE107A01015
NSE,TAMILNADU PETROPRODUCTS L,TNPETRO,INE148A01019
NSE,TANLA PLATFORMS LIMITED,TANLA,INE483C01032
NSE,TARAPUR TRANSFORMERS LTD,TARAPUR,INE747K01017
NSE,TARC LIMITED,TARC,INE0EK901012
NSE,TARMAT LIMITED,TARMAT,INE924H01018
NSE,TARSONS PRODUCTS LIMITED,TARSONS,INE144Z01023
NSE,TASTY BITE EATABLES LTD,TASTYBITE,INE488B01017
NSE,TATA CHEMICALS LTD,TATACHEM,INE092A01019
NSE,TATA COMMUNICATIONS LTD,TATACOMM,INE151A01013
NSE,TATA CONSULTANCY SERV LT,TCS,INE467B01029
NSE,TATA CONSUMER PRODUCT LTD,TATACONSUM,INE192A01025
NSE,TATA ELXSI LIMITED,TATAELXSI,INE670A01012
NSE,TATA MOTORS PASS VEH LTD,TMPV,INE155A01022
NSE,TATA POWER CO LTD,TATAPOWER,INE245A01021
NSE,TATA STEEL LIMITED,TATASTEEL,INE081A01020
NSE,TATA TECHNOLOGIES LIMITED,TATATECH,INE142M01025
NSE,TATA TELESERV(MAHARASTRA),TTML,INE517B01013
NSE,TATAAML - NETF,NETF,INF277K015R5
NSE,TATAAML - NPBET,NPBET,INF277K010X4
NSE,TATAAML - TNIDETF,TNIDETF,INF277KA1364
NSE,TATVA CHIN PHARM CHEM LTD,TATVA,INE0GK401011
NSE,TCI EXPRESS LIMITED,TCIEXP,INE586V01016
NSE,TCI FINANCE LTD,TCIFINANCE,INE911B01018
NSE,TCPL PACKAGING LIMITED,TCPLPACK,INE822C01015
NSE,TD POWER SYSTEMS LTD.,TDPOWERSYS,INE419M01027
NSE,TEAM INDIA GUARANTY LTD,TEAMGTY,INE289C01025
NSE,TEAMLEASE SERVICES LTD.,TEAMLEASE,INE985S01024
NSE,TECH MAHINDRA LIMITED,TECHM,INE669C01036
NSE,TECHNO ELEC & ENG CO. LTD,TECHNOE,INE285K01026
NSE,TECHNOCRAFT IND LTD,TIIL,INE545H01011
NSE,TEGA INDUSTRIES LIMITED,TEGA,INE011K01018
NSE,TEJAS NETWORKS LIMITED,TEJASNET,INE010J01012
NSE,TEMBO GLOBAL IND LTD,TEMBO,INE869Y01010
NSE,TERA SOFTWARE LIMITED,TERASOFT,INE482B01010
NSE,TEXMACO INFRA & HOLDG LTD,TEXINFRA,INE435C01024
NSE,TEXMACO RAIL & ENG. LTD.,TEXRAIL,INE621L01012
NSE,TEXMO PIPE & PRODUCTS LTD,TEXMOPIPES,INE141K01013
NSE,TGB BANQUETS&HOTELS LTD,TGBHOTELS,INE797H01018
NSE,THANGAMAYIL JEWELLERY LTD,THANGAMAYL,INE085J01014
NSE,THE ANUP ENGINEERING LTD,ANUP,INE294Z01018
NSE,THE BYKE HOSPITALITY LTD,BYKE,INE319B01014
NSE,THE GE SHPG.LTD,GESHIP,INE017A01032
NSE,THE GROB TEA COMPANY LTD,GROBTEA,INE646C01018
NSE,THE HI-TECH GEARS LIMITED,HITECHGEAR,INE127B01011
NSE,THE INDIA CEMENTS LIMITED,INDIACEM,INE383A01012
NSE,THE INDIAN HOTELS CO. LTD,INDHOTEL,INE053A01029
NSE,THE INVEST TRUST OF IND L,THEINVEST,INE924D01017
NSE,THE NEW INDIA ASSU CO LTD,NIACL,INE470Y01017
NSE,THE PHOENIX MILLS LTD,PHOENIXLTD,INE211B01039
NSE,THE RAMCO CEMENTS LIMITED,RAMCOCEM,INE331A01037
NSE,THE RUBY MILLS LTD,RUBYMILLS,INE301D01026
NSE,THE SOUTH INDIAN BANK LTD,SOUTHBANK,INE683A01023
NSE,THE STATE TRADING CORPN,STCINDIA,INE655A01013
NSE,THE UGAR SUGAR WORKS LTD,UGARSUGAR,INE071E01023
NSE,THERMAX LTD,THERMAX,INE152A01029
NSE,THIRUMALAI CHEMICALS LTD,TIRUMALCHM,INE338A01024
NSE,THOMAS COOK (INDIA) LTD,THOMASCOOK,INE332A01027
NSE,THYROCARE TECH LTD,THYROCARE,INE594H01019
NSE,TIJARIA POLYPIPES LTD,TIJARIA,INE440L01017
NSE,TIL LTD,TIL,INE806C01018
NSE,TILAKNAGAR INDUSTRIES LTD,TI,INE133E01013
NSE,TIME TECHNOPLAST LTD.,TIMETECHNO,INE508G01029
NSE,TIMKEN INDIA LTD.,TIMKEN,INE325A01013
NSE,TIPS MUSIC LIMITED,TIPSMUSIC,INE716B01029
NSE,TITAGARH RAIL SYSTEMS LTD,TITAGARH,INE615H01020
NSE,TITAN COMPANY LIMITED,TITAN,INE280A01028
NSE,TOKYO PLAST INTL LTD,TOKYOPLAST,INE932C01012
NSE,TORRENT PHARMACEUTICALS L,TORNTPHARM,INE685A01028
NSE,TORRENT POWER LTD,TORNTPOWER,INE813H01021
NSE,TOTAL TRANSPORT SYS LTD,TOTAL,INE336X01012
NSE,TOUCHWOOD ENTERTAIN LTD.,TOUCHWOOD,INE486Y01013
NSE,TPL PLASTECH LIMITED,TPLPLASTEH,INE413G01022
NSE,TRACXN TECHNOLOGIES LTD,TRACXN,INE0HMF01019
NSE,TRANS & RECTI. LTD,TARIL,INE763I01026
NSE,TRANSINDIA REAL ESTATE L,TREL,INE0O3901029
NSE,TRANSPORT CORPN OF INDIA,TCI,INE688A01022
NSE,TRANSTEEL SEATING TECH L,TRANSTEEL,INE0NVI01020
NSE,TRANSWARRANTY FIN. LTD.,TFL,INE804H01012
NSE,TRANSWORLD SHIP LINES LTD,TRANSWORLD,INE757B01015
NSE,TREE HOUSE EDU LTD,TREEHOUSE,INE040M01013
NSE,TREJHARA SOLUTIONS LTD,TREJHARA,INE00CA01015
NSE,TRENT LTD,TRENT,INE849A01020
NSE,TRF LIMITED,TRF,INE391D01019
NSE,TRIB BHIMJI ZAVERI LTD,TBZ,INE760L01018
NSE,TRIDENT LIMITED,TRIDENT,INE064C01022
NSE,TRIDENT TECHLABS LIMITED,TECHLABS,INE0QD201012
NSE,TRIGYN TECHNOLOGIES LTD,TRIGYN,INE948A01012
NSE,TRIVENI ENGG. & INDS. LTD,TRIVENI,INE256C01024
NSE,TRIVENI TURBINE LIMITED,TRITURBINE,INE152M01016
NSE,TRUCAP FINANCE LIMITED,TRU,INE615R01029
NSE,TSF INVESTMENTS LIMITED,TSFINV,INE202Z01029
NSE,TTK HEALTHCARE LIMITED,TTKHLTCARE,INE910C01018
NSE,TTK PRESTIGE LTD,TTKPRESTIG,INE690A01028
NSE,TUBE INVEST OF INDIA LTD,TIINDIA,INE974X01010
NSE,TV TODAY NETWORK LTD,TVTODAY,INE038F01029
NSE,TV VISION LIMITED,TVVISION,INE871L01013
NSE,TVS ELECTRONICS LTD,TVSELECT,INE236G01019
NSE,TVS HOLDINGS LIMITED,TVSHLTD,INE105A01035
NSE,TVS MOTOR COMPANY  LTD,TVSMOTOR,INE494B01023
NSE,TVS SRICHAKRA LIMITED,TVSSRICHAK,INE421C01016
NSE,TVS SUPPLY CHAIN SOL L,TVSSCS,INE395N01027
NSE,UCAL LIMITED,UCAL,INE139B01016
NSE,UCO BANK,UCOBANK,INE691A01018
NSE,UDAYSHIVAKUMAR INFRA LTD,USK,INE0N0Y01013
NSE,UFLEX LIMITED,UFLEX,INE516A01017
NSE,UFO MOVIEZ INDIA LTD.,UFO,INE527H01019
NSE,UGRO CAPITAL LIMITED,UGROCAP,INE583D01011
NSE,UJJIVAN SMALL FINANC BANK,UJJIVANSFB,INE551W01018
NSE,ULTRATECH CEMENT LIMITED,ULTRACEMCO,INE481G01011
NSE,UNICHEM LABORATORIES LTD,UNICHEMLAB,INE351A01035
NSE,UNIINFO TELECOM SERVI LTD,UNIINFO,INE481Z01011
NSE,UNION BANK OF INDIA,UNIONBANK,INE692A01016
NSE,UNIPARTS INDIA LIMITED,UNIPARTS,INE244O01017
NSE,UNIPHOS ENTERPRISES LTD,UNIENTER,INE037A01022
NSE,UNITED BREWERIES LTD,UBL,INE686F01025
NSE,UNITED DRILLING TOOLS LTD,UNIDT,INE961D01019
NSE,UNITED FOODBRANDS LIMITED,UFBL,INE382M01027
NSE,UNITED NILGIRI TEA LTD,UNITEDTEA,INE458F01011
NSE,UNITED SPIRITS LIMITED,UNITDSPR,INE854D01024
NSE,UNIVASTU INDIA LIMITED,UNIVASTU,INE562X01013
NSE,UNIVERSAL CABLES LTD,UNIVCABLES,INE279A01012
NSE,UNIVERSUS IMAGINGS LTD,UNIVPHOTO,INE03V001013
NSE,UNO MINDA LIMITED,UNOMINDA,INE405E01023
NSE,UPL LIMITED,UPL,INE628A01036
NSE,URAVI DEFENCE &TECH LTD,URAVIDEF,INE568Z01015
NSE,URJA GLOBAL LIMITED,URJA,INE550C01020
NSE,USHA MARTIN EDU & SOL LTD,UMESLTD,INE240C01028
NSE,USHA MARTIN LTD.,USHAMART,INE228A01035
NSE,UTI ASSET MNGMT CO LTD,UTIAMC,INE094J01016
NSE,UTI GOLD ETF,GOLDSHARE,INF789F1AUX7
NSE,UTIAMC - SILVERETF,SILVERETF,INF789F1AYK6
NSE,UTIAMC - UTIBANKETF,UTIBANKETF,INF789F1AUV1
NSE,UTIAMC - UTINIFTETF,UTINIFTETF,INF789F1AZC0
NSE,UTIAMC - UTISENSETF,UTISENSETF,INF789FB1X58
NSE,UTKARSH SMALL FIN BANK L,UTKARSHBNK,INE735W01017
NSE,UTTAM SUGAR MILLS LTD.,UTTAMSUGAR,INE786F01031
NSE,V-GUARD IND LTD.,VGUARD,INE951I01027
NSE,VA TECH WABAG LTD,WABAG,INE956G01038
NSE,VADILAL INDUSTRIES LTD,VADILALIND,INE694D01016
NSE,VAIBHAV GLOBAL LIMITED,VAIBHAVGBL,INE884A01027
NSE,VAKRANGEE LIMITED,VAKRANGEE,INE051B01021
NSE,VALIANT ORGANICS LIMITED,VALIANTORG,INE565V01010
NSE,VALOR ESTATE LIMITED,DBREALTY,INE879I01012
NSE,VARDHAMAN ACRYLICS LTD,VARDHACRLC,INE116G01013
NSE,VARDHMAN HOLDINGS LIMITED,VHL,INE701A01023
NSE,VARDHMAN SPC STEEL LTD,VSSL,INE050M01012
NSE,VARDHMAN TEXTILES LIMITED,VTL,INE825A01020
NSE,VARROC ENGINEERING LTD.,VARROC,INE665L01035
NSE,VARUN BEVERAGES LIMITED,VBL,INE200M01039
NSE,VARVEE GLOBAL LIMITED,VGL,INE273D01019
NSE,VASCON ENGINEERS LTD,VASCONEQ,INE893I01013
NSE,VASWANI IND LTD,VASWANI,INE590L01019
NSE,VEDANT FASHIONS LIMITED,MANYAVAR,INE825V01034
NSE,VEDANTA LIMITED,VEDL,INE205A01025
NSE,VEEDOL CORPORATION LTD,VEEDOL,INE484C01030
NSE,VENKY S (INDIA) LIMITED,VENKEYS,INE398A01010
NSE,VENUS PIPES & TUBES LTD,VENUSPIPES,INE0JA001018
NSE,VENUS REMEDIES LIMITED,VENUSREM,INE411B01019
NSE,VERANDA LEARNING SOL LTD,VERANDA,INE0IQ001011
NSE,VETO SWITCHGEAR CABLE LTD,VETO,INE918N01018
NSE,VIDHI SPCLTY F INGRDNTS L,VIDHIING,INE632C01026
NSE,VIJAYA DIAGNOSTIC CEN LTD,VIJAYA,INE043W01024
NSE,VIKAS ECOTECH LIMITED,VIKASECO,INE806A01020
NSE,VIKAS LIFECARE LIMITED,VIKASLIFE,INE161L01027
NSE,VIMTA LABS LIMITED,VIMTALABS,INE579C01029
NSE,VINATI ORGANICS LTD,VINATIORGA,INE410B01037
NSE,VINDHYA TELELINKS LTD,VINDHYATEL,INE707A01012
NSE,VINEET LABORATORIES LTD,VINEETLAB,INE505Y01010
NSE,VINYL CHEMICALS (I) LTD.,VINYLINDIA,INE250B01029
NSE,VIP CLOTHING LIMITED,VIPCLOTHNG,INE450G01024
NSE,VIP INDUSTRIES LTD,VIPIND,INE054A01027
NSE,VIPUL LIMITED,VIPULLTD,INE946H01037
NSE,VISA STEEL LIMITED,VISASTEEL,INE286H01012
NSE,VISAGAR POLYTEX LTD,VIVIDHA,INE370E01029
NSE,VISAKA INDUSTRIES LIMITED,VISAKAIND,INE392A01021
NSE,VISHNU CHEMICALS LIMITED,VISHNU,INE270I01022
NSE,VISHNU PRAKASH R PUNGLI L,VPRPL,INE0AE001013
NSE,VISHWARAJ SUGAR IND LTD,VISHWARAJ,INE430N01022
NSE,VLS FINANCE LTD,VLSFINANCE,INE709A01018
NSE,VMART RETAIL LTD,VMART,INE665J01013
NSE,VODAFONE IDEA LIMITED,IDEA,INE669E01016
NSE,VOLTAMP TRANSFORMERS LTD,VOLTAMP,INE540H01012
NSE,VOLTAS LTD,VOLTAS,INE226A01021
NSE,VRL LOGISTICS LIMITED,VRLLOG,INE366I01010
NSE,VST INDUSTRIES LTD,VSTIND,INE710A01016
NSE,VST TILLERS TRACTORS LTD,VSTTILLERS,INE764D01017
NSE,WALCHANDNAGAR INDUSTRIES,WALCHANNAG,INE711A01022
NSE,WEALTH FRST PORT. MG. LTD,WEALTH,INE658T01017
NSE,WEIZMANN LTD,WEIZMANIND,INE080A01014
NSE,WELSPUN CORP LIMITED,WELCORP,INE191B01025
NSE,WELSPUN ENTERPRISES LTD.,WELENT,INE625G01013
NSE,WELSPUN INV & COMM LTD,WELINV,INE389K01018
NSE,WELSPUN LIVING LIMITED,WELSPUNLIV,INE192B01031
NSE,WENDT (INDIA) LIMITED,WENDT,INE274C01019
NSE,WEST COAST PAPER MILLS LT,WSTCSTPAPR,INE976A01021
NSE,WESTLIFE FOODWORLD LTD,WESTLIFE,INE274F01020
NSE,WHEELS INDIA LTD,WHEELS,INE715A01015
NSE,WHIRLPOOL OF INDIA LTD,WHIRLPOOL,INE716A01013
NSE,WILLIAMSON MAGOR,WILLAMAGOR,INE210A01017
NSE,WINDLAS BIOTECH LIMITED,WINDLAS,INE0H5O01029
NSE,WINDSOR MACHINES LIMITED,WINDMACHIN,INE052A01021
NSE,WIPRO LTD,WIPRO,INE075A01022
NSE,WOCKHARDT LIMITED,WOCKPHARMA,INE049B01025
NSE,WONDERLA HOLIDAYS LTD.,WONDERLA,INE066O01014
NSE,WORTH PERIPHERALS LIMITED,WORTHPERI,INE196Y01018
NSE,XCHANGING SOLUTIONS LTD,XCHANGING,INE692G01013
NSE,XELPMOC DESIGN & TECH LTD,XELPMOC,INE01P501012
NSE,XPRO INDIA LIMITED,XPROINDIA,INE445C01015
NSE,YASHO INDUSTRIES LIMITED,YASHO,INE616Z01012
NSE,YATHARTH HOSP & TRA C S L,YATHARTH,INE0JO301016
NSE,YATRA ONLINE LIMITED,YATRA,INE0JR601024
NSE,YES BANK LIMITED,YESBANK,INE528G01035
NSE,YUKEN INDIA LIMITED,YUKEN,INE384C01016
NSE,ZEE ENTERTAINMENT ENT LTD,ZEEL,INE256A01028
NSE,ZEE LEARN LIMITED,ZEELEARN,INE565L01011
NSE,ZEE MEDIA CORPORATION LTD,ZEEMEDIA,INE966H01019
NSE,ZEN TECHNOLOGIES LIMITED,ZENTEC,INE251B01027
NSE,ZENITH EXPORTS LTD,ZENITHEXPO,INE058B01018
NSE,ZENSAR TECHNOLOGIES  LTD,ZENSARTECH,INE520A01027
NSE,ZF COM VE CTR SYS IND LTD,ZFCVINDIA,INE342J01019
NSE,ZIM LABORATORIES LIMITED,ZIMLAB,INE518E01015
NSE,ZODIAC CLOTHING CO. LTD.,ZODIACLOTH,INE206B01013
NSE,ZOTA HEALTH CARE LIMITED,ZOTA,INE358U01012
NSE,ZUARI AGRO CHEMICALS LTD,ZUARI,INE840M01016
NSE,ZUARI INDUSTRIES LIMITED,ZUARIIND,INE217A01012
NSE,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE,INE010B01027
